objectid,bundesland,landkreis,altersgruppe,geschlecht,anzahlfall,anzahltodesfall,meldedatum
152000,Baden-Württemberg,LK Ravensburg,A15-A34,M,2,0,2020-03-17
152001,Baden-Württemberg,LK Ravensburg,A15-A34,M,3,0,2020-03-18
152002,Baden-Württemberg,LK Ravensburg,A15-A34,M,1,0,2020-03-19
152003,Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,2020-03-10
152004,Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,2020-03-11
152005,Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,2020-03-12
152006,Baden-Württemberg,LK Ravensburg,A15-A34,W,2,0,2020-03-14
152007,Baden-Württemberg,LK Ravensburg,A15-A34,W,2,0,2020-03-16
152008,Baden-Württemberg,LK Ravensburg,A15-A34,W,2,0,2020-03-17
152009,Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,2020-03-19
152010,Baden-Württemberg,LK Ravensburg,A35-A59,M,2,0,2020-03-10
152011,Baden-Württemberg,LK Ravensburg,A35-A59,M,2,0,2020-03-11
152012,Baden-Württemberg,LK Ravensburg,A35-A59,M,8,0,2020-03-13
152013,Baden-Württemberg,LK Ravensburg,A35-A59,M,1,0,2020-03-15
152014,Baden-Württemberg,LK Ravensburg,A35-A59,M,3,0,2020-03-16
152015,Baden-Württemberg,LK Ravensburg,A35-A59,M,7,0,2020-03-17
152016,Baden-Württemberg,LK Ravensburg,A35-A59,M,5,0,2020-03-18
152017,Baden-Württemberg,LK Ravensburg,A35-A59,M,7,0,2020-03-19
152018,Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,2020-03-09
152019,Baden-Württemberg,LK Ravensburg,A35-A59,W,2,0,2020-03-11
152020,Baden-Württemberg,LK Ravensburg,A35-A59,W,5,0,2020-03-12
152021,Baden-Württemberg,LK Ravensburg,A35-A59,W,4,0,2020-03-13
152022,Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,2020-03-14
152023,Baden-Württemberg,LK Ravensburg,A35-A59,W,3,0,2020-03-16
152024,Baden-Württemberg,LK Ravensburg,A35-A59,W,5,0,2020-03-17
152025,Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,2020-03-18
152026,Baden-Württemberg,LK Ravensburg,A35-A59,W,7,0,2020-03-19
152027,Baden-Württemberg,LK Ravensburg,A60-A79,M,1,0,2020-03-06
152028,Baden-Württemberg,LK Ravensburg,A60-A79,M,2,0,2020-03-17
152029,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,2020-03-11
152030,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,2020-03-13
152031,Baden-Württemberg,LK Ravensburg,A60-A79,W,2,0,2020-03-16
152032,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,2020-03-17
152033,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,2020-03-18
152034,Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,2020-03-19
152035,Baden-Württemberg,LK Ravensburg,A80+,M,1,0,2020-03-16
152036,Baden-Württemberg,LK Ravensburg,A80+,M,1,0,2020-03-17
152037,Baden-Württemberg,LK Sigmaringen,A00-A04,M,1,0,2020-03-19
152038,Baden-Württemberg,LK Sigmaringen,A15-A34,M,1,0,2020-03-15
152039,Baden-Württemberg,LK Sigmaringen,A15-A34,M,1,0,2020-03-16
152040,Baden-Württemberg,LK Sigmaringen,A15-A34,M,2,0,2020-03-17
152041,Baden-Württemberg,LK Sigmaringen,A15-A34,M,1,0,2020-03-19
152042,Baden-Württemberg,LK Sigmaringen,A15-A34,M,2,0,2020-03-20
152043,Baden-Württemberg,LK Sigmaringen,A15-A34,W,1,0,2020-03-15
152044,Baden-Württemberg,LK Sigmaringen,A15-A34,W,1,0,2020-03-16
152045,Baden-Württemberg,LK Sigmaringen,A15-A34,W,2,0,2020-03-17
152046,Baden-Württemberg,LK Sigmaringen,A15-A34,W,1,0,2020-03-18
152047,Baden-Württemberg,LK Sigmaringen,A15-A34,W,1,0,2020-03-19
152048,Baden-Württemberg,LK Sigmaringen,A15-A34,W,1,0,2020-03-20
152049,Baden-Württemberg,LK Sigmaringen,A35-A59,M,1,0,2020-03-04
152050,Baden-Württemberg,LK Sigmaringen,A35-A59,M,1,0,2020-03-12
152051,Baden-Württemberg,LK Sigmaringen,A35-A59,M,3,0,2020-03-13
152052,Baden-Württemberg,LK Sigmaringen,A35-A59,M,3,0,2020-03-15
152053,Baden-Württemberg,LK Sigmaringen,A35-A59,M,2,0,2020-03-17
152054,Baden-Württemberg,LK Sigmaringen,A35-A59,M,5,0,2020-03-18
152055,Baden-Württemberg,LK Sigmaringen,A35-A59,M,4,0,2020-03-19
152056,Baden-Württemberg,LK Sigmaringen,A35-A59,M,2,0,2020-03-20
152057,Baden-Württemberg,LK Sigmaringen,A35-A59,W,2,0,2020-03-10
152058,Baden-Württemberg,LK Sigmaringen,A35-A59,W,1,0,2020-03-11
152059,Baden-Württemberg,LK Sigmaringen,A35-A59,W,1,0,2020-03-12
152060,Baden-Württemberg,LK Sigmaringen,A35-A59,W,3,0,2020-03-13
152061,Baden-Württemberg,LK Sigmaringen,A35-A59,W,2,0,2020-03-15
152062,Baden-Württemberg,LK Sigmaringen,A35-A59,W,5,0,2020-03-18
152063,Baden-Württemberg,LK Sigmaringen,A35-A59,W,6,0,2020-03-19
152064,Baden-Württemberg,LK Sigmaringen,A35-A59,W,4,0,2020-03-20
152065,Baden-Württemberg,LK Sigmaringen,A60-A79,M,1,0,2020-03-15
152066,Baden-Württemberg,LK Sigmaringen,A60-A79,M,4,0,2020-03-19
152067,Baden-Württemberg,LK Sigmaringen,A80+,M,1,1,2020-03-18
152068,Baden-Württemberg,LK Sigmaringen,A80+,W,1,0,2020-03-20
152069,Bayern,SK Ingolstadt,A15-A34,M,1,0,2020-03-06
152070,Bayern,SK Ingolstadt,A35-A59,M,1,0,2020-03-20
152071,Bayern,SK Ingolstadt,A35-A59,W,1,0,2020-03-18
152072,Bayern,SK Ingolstadt,A35-A59,W,1,0,2020-03-19
152073,Bayern,SK Ingolstadt,A60-A79,M,1,0,2020-03-17
152074,Bayern,SK München,A00-A04,M,1,0,2020-03-11
152075,Bayern,SK München,A00-A04,M,1,0,2020-03-16
152076,Bayern,SK München,A00-A04,M,1,0,2020-03-17
152077,Bayern,SK München,A00-A04,M,3,0,2020-03-18
152078,Bayern,SK München,A00-A04,M,1,0,2020-03-19
152079,Bayern,SK München,A00-A04,W,1,0,2020-03-16
152080,Bayern,SK München,A00-A04,W,2,0,2020-03-17
152081,Bayern,SK München,A00-A04,W,1,0,2020-03-18
152082,Bayern,SK München,A05-A14,M,1,0,2020-03-05
152083,Bayern,SK München,A05-A14,M,1,0,2020-03-11
152084,Bayern,SK München,A05-A14,M,2,0,2020-03-13
152085,Bayern,SK München,A05-A14,M,1,0,2020-03-17
152086,Bayern,SK München,A05-A14,M,1,0,2020-03-18
152087,Bayern,SK München,A05-A14,W,1,0,2020-03-10
152088,Bayern,SK München,A05-A14,W,2,0,2020-03-11
152089,Bayern,SK München,A05-A14,W,1,0,2020-03-13
152090,Bayern,SK München,A05-A14,W,1,0,2020-03-14
152091,Bayern,SK München,A05-A14,W,2,0,2020-03-17
152092,Bayern,SK München,A05-A14,W,1,0,2020-03-18
152093,Bayern,SK München,A05-A14,W,2,0,2020-03-19
152094,Bayern,SK München,A15-A34,M,1,0,2020-02-03
152095,Bayern,SK München,A15-A34,M,1,0,2020-02-28
152096,Bayern,SK München,A15-A34,M,2,0,2020-03-06
152097,Bayern,SK München,A15-A34,M,2,0,2020-03-09
152098,Bayern,SK München,A15-A34,M,5,0,2020-03-10
152099,Bayern,SK München,A15-A34,M,1,0,2020-03-11
152100,Bayern,SK München,A15-A34,M,3,0,2020-03-12
152101,Bayern,SK München,A15-A34,M,5,0,2020-03-13
152102,Bayern,SK München,A15-A34,M,3,0,2020-03-14
152103,Bayern,SK München,A15-A34,M,1,0,2020-03-15
152104,Bayern,SK München,A15-A34,M,16,0,2020-03-16
152105,Bayern,SK München,A15-A34,M,24,0,2020-03-17
152106,Bayern,SK München,A15-A34,M,18,0,2020-03-18
152107,Bayern,SK München,A15-A34,M,9,0,2020-03-19
152108,Bayern,SK München,A15-A34,W,1,0,2020-01-29
152109,Bayern,SK München,A15-A34,W,2,0,2020-03-05
152110,Bayern,SK München,A15-A34,W,1,0,2020-03-09
152111,Bayern,SK München,A15-A34,W,3,0,2020-03-10
152112,Bayern,SK München,A15-A34,W,3,0,2020-03-11
152113,Bayern,SK München,A15-A34,W,6,0,2020-03-12
152114,Bayern,SK München,A15-A34,W,15,0,2020-03-13
152115,Bayern,SK München,A15-A34,W,3,0,2020-03-14
152116,Bayern,SK München,A15-A34,W,1,0,2020-03-15
152117,Bayern,SK München,A15-A34,W,11,0,2020-03-16
152118,Bayern,SK München,A15-A34,W,27,0,2020-03-17
152119,Bayern,SK München,A15-A34,W,24,0,2020-03-18
152120,Bayern,SK München,A15-A34,W,5,0,2020-03-19
152121,Bayern,SK München,A35-A59,M,1,0,2020-02-11
152122,Bayern,SK München,A35-A59,M,1,0,2020-02-28
152123,Bayern,SK München,A35-A59,M,1,0,2020-03-02
152124,Bayern,SK München,A35-A59,M,2,0,2020-03-04
152125,Bayern,SK München,A35-A59,M,1,0,2020-03-05
152126,Bayern,SK München,A35-A59,M,3,0,2020-03-06
152127,Bayern,SK München,A35-A59,M,7,0,2020-03-09
152128,Bayern,SK München,A35-A59,M,6,0,2020-03-10
152129,Bayern,SK München,A35-A59,M,5,0,2020-03-11
152130,Bayern,SK München,A35-A59,M,2,0,2020-03-12
152131,Bayern,SK München,A35-A59,M,11,0,2020-03-13
152132,Bayern,SK München,A35-A59,M,7,0,2020-03-14
152133,Bayern,SK München,A35-A59,M,17,0,2020-03-16
152134,Bayern,SK München,A35-A59,M,41,0,2020-03-17
152135,Bayern,SK München,A35-A59,M,49,0,2020-03-18
152136,Bayern,SK München,A35-A59,M,12,0,2020-03-19
152137,Bayern,SK München,A35-A59,unbekannt,1,0,2020-03-19
152138,Bayern,SK München,A35-A59,W,1,0,2020-03-02
152139,Bayern,SK München,A35-A59,W,1,0,2020-03-03
152140,Bayern,SK München,A35-A59,W,1,0,2020-03-04
152141,Bayern,SK München,A35-A59,W,1,0,2020-03-05
152142,Bayern,SK München,A35-A59,W,5,0,2020-03-06
152143,Bayern,SK München,A35-A59,W,7,0,2020-03-09
152144,Bayern,SK München,A35-A59,W,8,0,2020-03-10
152145,Bayern,SK München,A35-A59,W,4,0,2020-03-11
152146,Bayern,SK München,A35-A59,W,4,0,2020-03-12
152147,Bayern,SK München,A35-A59,W,12,0,2020-03-13
152148,Bayern,SK München,A35-A59,W,8,0,2020-03-14
152149,Bayern,SK München,A35-A59,W,14,0,2020-03-16
152150,Bayern,SK München,A35-A59,W,33,0,2020-03-17
152151,Bayern,SK München,A35-A59,W,27,0,2020-03-18
152152,Bayern,SK München,A35-A59,W,12,0,2020-03-19
152153,Bayern,SK München,A60-A79,M,1,0,2020-03-02
152154,Bayern,SK München,A60-A79,M,1,0,2020-03-06
152155,Bayern,SK München,A60-A79,M,2,0,2020-03-09
152156,Bayern,SK München,A60-A79,M,3,0,2020-03-11
152157,Bayern,SK München,A60-A79,M,2,0,2020-03-12
152158,Bayern,SK München,A60-A79,M,1,0,2020-03-13
152159,Bayern,SK München,A60-A79,M,1,0,2020-03-14
152160,Bayern,SK München,A60-A79,M,4,0,2020-03-16
152161,Bayern,SK München,A60-A79,M,8,0,2020-03-17
152162,Bayern,SK München,A60-A79,M,7,0,2020-03-18
152163,Bayern,SK München,A60-A79,M,2,0,2020-03-19
152164,Bayern,SK München,A60-A79,W,2,0,2020-03-09
152165,Bayern,SK München,A60-A79,W,1,0,2020-03-10
152166,Bayern,SK München,A60-A79,W,1,0,2020-03-11
152167,Bayern,SK München,A60-A79,W,1,0,2020-03-12
152168,Bayern,SK München,A60-A79,W,1,0,2020-03-13
152169,Bayern,SK München,A60-A79,W,2,0,2020-03-14
152170,Bayern,SK München,A60-A79,W,1,0,2020-03-16
152171,Bayern,SK München,A60-A79,W,3,0,2020-03-17
152172,Bayern,SK München,A60-A79,W,8,0,2020-03-18
152173,Bayern,SK München,A60-A79,W,1,0,2020-03-19
152174,Bayern,SK München,A80+,M,1,0,2020-03-13
152175,Bayern,SK München,A80+,M,1,0,2020-03-17
152176,Bayern,SK München,A80+,M,1,0,2020-03-18
152177,Bayern,SK München,A80+,W,1,0,2020-03-17
152178,Bayern,SK München,A80+,W,1,0,2020-03-18
152179,Bayern,SK München,unbekannt,M,1,0,2020-03-10
152180,Bayern,SK Rosenheim,A15-A34,W,1,0,2020-03-11
152181,Bayern,LK Altötting,A15-A34,M,1,0,2020-03-17
152182,Bayern,LK Altötting,A15-A34,M,1,0,2020-03-20
152183,Bayern,LK Altötting,A15-A34,W,2,0,2020-03-18
152184,Bayern,LK Altötting,A35-A59,M,2,0,2020-03-19
152185,Bayern,LK Altötting,A35-A59,M,1,0,2020-03-20
152186,Bayern,LK Altötting,A35-A59,W,4,0,2020-03-18
152187,Bayern,LK Altötting,A35-A59,W,2,0,2020-03-19
152188,Bayern,LK Altötting,A60-A79,M,1,0,2020-03-19
152189,Bayern,LK Altötting,A60-A79,M,1,0,2020-03-20
152190,Bayern,LK Altötting,A60-A79,W,1,0,2020-03-19
152191,Bayern,LK Berchtesgadener Land,A05-A14,M,1,0,2020-03-12
152192,Bayern,LK Berchtesgadener Land,A35-A59,M,3,0,2020-03-16
152193,Bayern,LK Berchtesgadener Land,A35-A59,M,1,0,2020-03-17
152194,Bayern,LK Berchtesgadener Land,A35-A59,W,1,0,2020-03-16
152195,Bayern,LK Bad Tölz-Wolfratshausen,A00-A04,M,1,0,2020-03-16
152196,Bayern,LK Bad Tölz-Wolfratshausen,A05-A14,W,1,0,2020-03-20
152197,Bayern,LK Bad Tölz-Wolfratshausen,A15-A34,M,1,0,2020-03-18
152198,Bayern,LK Bad Tölz-Wolfratshausen,A15-A34,M,1,0,2020-03-20
152199,Bayern,LK Bad Tölz-Wolfratshausen,A15-A34,W,1,0,2020-03-13
152200,Bayern,LK Bad Tölz-Wolfratshausen,A15-A34,W,1,0,2020-03-14
152201,Bayern,LK Bad Tölz-Wolfratshausen,A15-A34,W,3,0,2020-03-18
152202,Bayern,LK Bad Tölz-Wolfratshausen,A15-A34,W,2,0,2020-03-20
152203,Bayern,LK Bad Tölz-Wolfratshausen,A35-A59,M,2,0,2020-03-11
152204,Bayern,LK Bad Tölz-Wolfratshausen,A35-A59,M,1,0,2020-03-14
152205,Bayern,LK Bad Tölz-Wolfratshausen,A35-A59,M,4,0,2020-03-18
152206,Bayern,LK Bad Tölz-Wolfratshausen,A35-A59,M,3,0,2020-03-19
152207,Bayern,LK Bad Tölz-Wolfratshausen,A35-A59,M,5,0,2020-03-20
152208,Bayern,LK Bad Tölz-Wolfratshausen,A35-A59,W,1,0,2020-03-14
152209,Bayern,LK Bad Tölz-Wolfratshausen,A35-A59,W,2,0,2020-03-18
152210,Bayern,LK Bad Tölz-Wolfratshausen,A35-A59,W,2,0,2020-03-19
152211,Bayern,LK Bad Tölz-Wolfratshausen,A35-A59,W,2,0,2020-03-20
152212,Bayern,LK Bad Tölz-Wolfratshausen,A60-A79,M,1,0,2020-03-14
152213,Bayern,LK Bad Tölz-Wolfratshausen,A60-A79,M,1,0,2020-03-18
152214,Bayern,LK Bad Tölz-Wolfratshausen,A60-A79,M,1,0,2020-03-20
152215,Bayern,LK Bad Tölz-Wolfratshausen,A60-A79,W,1,0,2020-03-13
152216,Bayern,LK Bad Tölz-Wolfratshausen,unbekannt,W,1,0,2020-03-20
152217,Bayern,LK Dachau,A05-A14,W,1,0,2020-03-18
152218,Bayern,LK Dachau,A15-A34,M,1,0,2020-03-09
152219,Bayern,LK Dachau,A15-A34,M,1,0,2020-03-13
152220,Bayern,LK Dachau,A15-A34,M,2,0,2020-03-18
152221,Bayern,LK Dachau,A15-A34,M,2,0,2020-03-19
152222,Bayern,LK Dachau,A15-A34,W,1,0,2020-03-09
152223,Bayern,LK Dachau,A15-A34,W,2,0,2020-03-11
152224,Bayern,LK Dachau,A15-A34,W,1,0,2020-03-13
152225,Bayern,LK Dachau,A15-A34,W,1,0,2020-03-18
152226,Bayern,LK Dachau,A35-A59,M,1,0,2020-03-13
152227,Bayern,LK Dachau,A35-A59,M,1,0,2020-03-16
152228,Bayern,LK Dachau,A35-A59,M,9,0,2020-03-18
152229,Bayern,LK Dachau,A35-A59,M,1,0,2020-03-19
152230,Bayern,LK Dachau,A35-A59,W,2,0,2020-03-13
152231,Bayern,LK Dachau,A35-A59,W,1,0,2020-03-14
152232,Bayern,LK Dachau,A35-A59,W,1,0,2020-03-15
152233,Bayern,LK Dachau,A35-A59,W,3,0,2020-03-18
152234,Bayern,LK Dachau,A60-A79,M,1,0,2020-03-12
152235,Bayern,LK Dachau,A60-A79,M,3,0,2020-03-18
152236,Bayern,LK Dachau,A60-A79,M,2,0,2020-03-19
152237,Bayern,LK Dachau,A60-A79,W,1,0,2020-03-13
152238,Bayern,LK Dachau,A60-A79,W,3,0,2020-03-18
152239,Bayern,LK Dachau,A60-A79,W,1,0,2020-03-19
152240,Bayern,LK Dachau,A80+,M,1,0,2020-03-18
152241,Bayern,LK Dachau,A80+,M,1,0,2020-03-19
152242,Bayern,LK Dachau,A80+,W,1,0,2020-03-11
152243,Bayern,LK Ebersberg,A00-A04,M,1,0,2020-03-19
152244,Bayern,LK Ebersberg,A05-A14,W,1,0,2020-03-08
152245,Bayern,LK Ebersberg,A15-A34,M,1,0,2020-03-03
152246,Bayern,LK Ebersberg,A15-A34,M,1,0,2020-03-06
152247,Bayern,LK Ebersberg,A15-A34,M,1,0,2020-03-10
152248,Bayern,LK Ebersberg,A15-A34,M,1,0,2020-03-12
152249,Bayern,LK Ebersberg,A15-A34,W,2,0,2020-03-09
152250,Bayern,LK Ebersberg,A15-A34,W,1,0,2020-03-10
152251,Bayern,LK Ebersberg,A15-A34,W,1,0,2020-03-16
152252,Bayern,LK Ebersberg,A15-A34,W,2,0,2020-03-18
152253,Bayern,LK Ebersberg,A35-A59,M,1,0,2020-03-02
152254,Bayern,LK Ebersberg,A35-A59,M,1,0,2020-03-06
152255,Bayern,LK Ebersberg,A35-A59,M,1,0,2020-03-07
152256,Bayern,LK Ebersberg,A35-A59,M,2,0,2020-03-10
152257,Bayern,LK Ebersberg,A35-A59,M,3,0,2020-03-12
152258,Bayern,LK Ebersberg,A35-A59,M,3,0,2020-03-13
152259,Bayern,LK Ebersberg,A35-A59,M,2,0,2020-03-15
152260,Bayern,LK Ebersberg,A35-A59,M,1,0,2020-03-16
152261,Bayern,LK Ebersberg,A35-A59,W,1,0,2020-03-06
152262,Bayern,LK Ebersberg,A35-A59,W,1,0,2020-03-08
152263,Bayern,LK Ebersberg,A35-A59,W,1,0,2020-03-10
152264,Bayern,LK Ebersberg,A35-A59,W,1,0,2020-03-15
152265,Bayern,LK Ebersberg,A35-A59,W,2,0,2020-03-16
152266,Bayern,LK Ebersberg,A35-A59,W,3,0,2020-03-17
152267,Bayern,LK Ebersberg,A35-A59,W,3,0,2020-03-18
152268,Bayern,LK Ebersberg,A60-A79,M,1,0,2020-03-13
152269,Bayern,LK Ebersberg,A60-A79,M,1,0,2020-03-18
152270,Bayern,LK Ebersberg,A60-A79,W,1,0,2020-03-18
152271,Bayern,LK Eichstätt,A05-A14,M,1,0,2020-03-19
152272,Bayern,LK Eichstätt,A15-A34,M,1,0,2020-03-17
152273,Bayern,LK Eichstätt,A15-A34,M,1,0,2020-03-18
152274,Bayern,LK Eichstätt,A15-A34,M,2,0,2020-03-19
152275,Bayern,LK Eichstätt,A35-A59,M,1,0,2020-03-12
152276,Bayern,LK Eichstätt,A35-A59,M,1,0,2020-03-18
152277,Bayern,LK Eichstätt,A35-A59,M,3,0,2020-03-19
152278,Bayern,LK Eichstätt,A35-A59,M,1,0,2020-03-20
152279,Bayern,LK Eichstätt,A35-A59,W,1,0,2020-03-13
152280,Bayern,LK Eichstätt,A35-A59,W,1,0,2020-03-18
152281,Bayern,LK Eichstätt,A35-A59,W,1,0,2020-03-19
152282,Bayern,LK Eichstätt,A35-A59,W,1,0,2020-03-20
152283,Bayern,LK Erding,A05-A14,M,1,0,2020-03-11
152284,Bayern,LK Erding,A05-A14,W,1,0,2020-03-11
152285,Bayern,LK Erding,A15-A34,M,1,0,2020-03-11
152286,Bayern,LK Erding,A15-A34,M,1,0,2020-03-13
152287,Bayern,LK Erding,A15-A34,M,1,0,2020-03-17
152288,Bayern,LK Erding,A15-A34,M,1,0,2020-03-18
152289,Bayern,LK Erding,A15-A34,M,1,0,2020-03-19
152290,Bayern,LK Erding,A15-A34,M,5,0,2020-03-20
152291,Bayern,LK Erding,A15-A34,W,1,0,2020-03-13
152292,Bayern,LK Erding,A15-A34,W,2,0,2020-03-18
152293,Bayern,LK Erding,A15-A34,W,3,0,2020-03-19
152294,Bayern,LK Erding,A35-A59,M,1,0,2020-03-09
152295,Bayern,LK Erding,A35-A59,M,1,0,2020-03-13
152296,Bayern,LK Erding,A35-A59,M,1,0,2020-03-17
152297,Bayern,LK Erding,A35-A59,M,6,0,2020-03-19
152298,Bayern,LK Erding,A35-A59,M,7,0,2020-03-20
152299,Bayern,LK Erding,A35-A59,W,1,0,2020-03-09
152300,Bayern,LK Erding,A35-A59,W,1,0,2020-03-11
152301,Bayern,LK Erding,A35-A59,W,1,0,2020-03-18
152302,Bayern,LK Erding,A35-A59,W,1,0,2020-03-19
152303,Bayern,LK Erding,A35-A59,W,2,0,2020-03-20
152304,Bayern,LK Erding,A60-A79,M,1,0,2020-03-09
152305,Bayern,LK Erding,A60-A79,M,1,0,2020-03-17
152306,Bayern,LK Erding,A60-A79,M,1,0,2020-03-18
152307,Bayern,LK Erding,A60-A79,M,2,0,2020-03-19
152308,Bayern,LK Erding,A80+,W,1,0,2020-03-18
152309,Bayern,LK Freising,A00-A04,M,1,0,2020-03-06
152310,Bayern,LK Freising,A05-A14,M,1,0,2020-03-06
152311,Bayern,LK Freising,A05-A14,M,1,0,2020-03-10
152312,Bayern,LK Freising,A05-A14,M,1,0,2020-03-14
152313,Bayern,LK Freising,A05-A14,W,1,0,2020-03-08
152314,Bayern,LK Freising,A05-A14,W,2,0,2020-03-10
152315,Bayern,LK Freising,A05-A14,W,1,0,2020-03-14
152316,Bayern,LK Freising,A15-A34,M,1,0,2020-03-06
152317,Bayern,LK Freising,A15-A34,M,2,0,2020-03-08
152318,Bayern,LK Freising,A15-A34,M,1,0,2020-03-09
152319,Bayern,LK Freising,A15-A34,M,1,0,2020-03-10
152320,Bayern,LK Freising,A15-A34,M,2,0,2020-03-14
152321,Bayern,LK Freising,A15-A34,M,2,0,2020-03-16
152322,Bayern,LK Freising,A15-A34,W,4,0,2020-03-06
152323,Bayern,LK Freising,A15-A34,W,1,0,2020-03-08
152324,Bayern,LK Freising,A15-A34,W,1,0,2020-03-09
152325,Bayern,LK Freising,A15-A34,W,2,0,2020-03-10
152326,Bayern,LK Freising,A15-A34,W,2,0,2020-03-14
152327,Bayern,LK Freising,A35-A59,M,1,0,2020-03-01
152328,Bayern,LK Freising,A35-A59,M,1,0,2020-03-04
152329,Bayern,LK Freising,A35-A59,M,7,0,2020-03-06
152330,Bayern,LK Freising,A35-A59,M,1,0,2020-03-07
152331,Bayern,LK Freising,A35-A59,M,4,0,2020-03-08
152332,Bayern,LK Freising,A35-A59,M,3,0,2020-03-10
152333,Bayern,LK Freising,A35-A59,M,1,0,2020-03-13
152334,Bayern,LK Freising,A35-A59,M,6,0,2020-03-14
152335,Bayern,LK Freising,A35-A59,M,2,0,2020-03-18
152336,Bayern,LK Freising,A35-A59,W,1,0,2020-02-12
152337,Bayern,LK Freising,A35-A59,W,2,0,2020-03-06
152338,Bayern,LK Freising,A35-A59,W,2,0,2020-03-07
152339,Bayern,LK Freising,A35-A59,W,2,0,2020-03-08
152340,Bayern,LK Freising,A35-A59,W,2,0,2020-03-10
152341,Bayern,LK Freising,A35-A59,W,6,0,2020-03-14
152342,Bayern,LK Freising,A35-A59,W,2,0,2020-03-16
152343,Bayern,LK Freising,A35-A59,W,1,0,2020-03-18
152344,Bayern,LK Freising,A35-A59,W,1,0,2020-03-20
